date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment
2019-01-21,DC008,SKU068,2.0,3.067352294921875,12.714285714285714,14.466666666666667,16.859682348398167,89.0,434.0,39.72,46.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-22,DC008,SKU068,2.0,3.0770585536956787,21.0,16.4,18.349568568951877,147.0,492.0,58.85999999999999,16.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-23,DC008,SKU068,4.0,3.0836446285247803,21.428571428571427,17.833333333333332,18.68882613280519,150.0,535.0,61.05,54.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-24,DC008,SKU068,5.0,3.0841588973999023,19.0,16.733333333333334,18.557897390479226,133.0,502.0,54.96,108.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-01-25,DC008,SKU068,4.0,3.080836772918701,19.571428571428573,17.166666666666668,18.312260616562032,137.0,515.0,56.550000000000004,71.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-26,DC008,SKU068,5.0,3.0774238109588623,22.0,17.066666666666666,18.195115339624046,154.0,512.0,61.56,199.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,160.0
2019-01-27,DC008,SKU068,3.0,3.0711047649383545,22.571428571428573,17.2,18.08387864001157,158.0,516.0,62.88,161.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-01-28,DC008,SKU068,3.0,3.066971778869629,22.571428571428573,16.733333333333334,18.33927176550064,158.0,502.0,62.46,173.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,160.0
2019-01-29,DC008,SKU068,1.0,3.076335906982422,18.0,17.6,18.141297270776054,126.0,528.0,53.64,94.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-30,DC008,SKU068,4.0,3.083686351776123,17.714285714285715,18.966666666666665,18.30752729222479,124.0,569.0,54.269999999999996,68.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-31,DC008,SKU068,1.0,3.084235668182373,30.714285714285715,21.2,22.708882256362447,215.0,636.0,83.58,30.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-01,DC008,SKU068,2.0,3.083939552307129,34.285714285714285,21.9,22.89155593954533,240.0,657.0,91.71,0.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-02,DC008,SKU068,4.0,3.0787408351898193,33.285714285714285,21.066666666666666,22.113243894905057,233.0,632.0,88.85999999999999,0.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-03,DC008,SKU068,2.0,3.0699713230133057,32.714285714285715,20.433333333333334,22.433135214578357,229.0,613.0,87.08999999999999,0.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-04,DC008,SKU068,4.0,3.0649914741516113,32.714285714285715,19.9,22.720548702294437,229.0,597.0,86.60999999999999,120.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-02-05,DC008,SKU068,5.0,3.072364568710327,29.0,19.8,22.801169560646084,203.0,594.0,78.72,124.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-02-06,DC008,SKU068,3.0,3.0760951042175293,23.142857142857142,19.8,22.801169560646084,162.0,594.0,66.42,124.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-02-07,DC008,SKU068,4.0,3.0775907039642334,9.714285714285714,19.666666666666668,22.904633204271622,68.0,590.0,38.099999999999994,124.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-02-08,DC008,SKU068,3.0,3.075343608856201,10.428571428571429,20.5,23.280535503577518,73.0,615.0,40.349999999999994,47.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-09,DC008,SKU068,1.0,3.0721237659454346,17.142857142857142,22.0,25.332456125163493,120.0,660.0,55.8,0.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-10,DC008,SKU068,4.0,3.068190813064575,17.714285714285715,21.866666666666667,25.4161803232158,124.0,656.0,56.88,71.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-11,DC008,SKU068,2.0,3.0625767707824707,17.714285714285715,20.0,24.89176570675532,124.0,600.0,55.199999999999996,25.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-12,DC008,SKU068,1.0,3.0722835063934326,23.857142857142858,21.433333333333334,24.936831305431642,167.0,643.0,69.39,4.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-13,DC008,SKU068,6.0,3.079197406768799,26.857142857142858,22.133333333333333,24.618060217833754,188.0,664.0,76.32000000000001,69.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-14,DC008,SKU068,2.0,3.077423572540283,27.428571428571427,22.266666666666666,24.508411254551408,192.0,668.0,77.64,10.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-15,DC008,SKU068,6.0,3.0762696266174316,21.714285714285715,21.033333333333335,24.515958521384025,152.0,631.0,64.53,104.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-02-16,DC008,SKU068,3.0,3.070772171020508,11.714285714285714,20.6,24.64494539116152,82.0,618.0,43.14,56.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-17,DC008,SKU068,3.0,3.0653512477874756,11.571428571428571,20.4,24.762336992564595,81.0,612.0,42.66,58.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-18,DC008,SKU068,3.0,3.0613319873809814,11.571428571428571,19.733333333333334,25.03189077068601,81.0,592.0,42.06,59.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-19,DC008,SKU068,2.0,3.0708186626434326,11.428571428571429,21.133333333333333,25.063563637723632,80.0,634.0,43.019999999999996,45.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-20,DC008,SKU068,3.0,3.077483892440796,10.428571428571429,21.6,24.79462307302398,73.0,648.0,41.34,87.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-21,DC008,SKU068,3.0,3.078550338745117,10.142857142857142,19.733333333333334,24.081712748242992,71.0,592.0,39.06,44.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-22,DC008,SKU068,2.0,3.0764803886413574,15.857142857142858,19.733333333333334,24.08171274824299,111.0,592.0,51.06,0.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-23,DC008,SKU068,4.0,3.0735561847686768,21.142857142857142,21.1,24.25606453377519,148.0,633.0,63.39,79.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-24,DC008,SKU068,2.0,3.0668082237243652,20.714285714285715,20.666666666666668,24.511675222681582,145.0,620.0,62.099999999999994,50.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-25,DC008,SKU068,1.0,3.062943696975708,20.714285714285715,19.433333333333334,24.589541588967357,145.0,583.0,60.989999999999995,30.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-26,DC008,SKU068,2.0,3.0735833644866943,17.571428571428573,19.966666666666665,24.421961883153905,123.0,599.0,54.87,39.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-27,DC008,SKU068,3.0,3.0793867111206055,19.857142857142858,20.966666666666665,24.197084305529227,139.0,629.0,60.56999999999999,13.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-28,DC008,SKU068,2.0,3.079709768295288,23.714285714285715,21.066666666666666,24.223863349093502,166.0,632.0,68.76,3.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-01,DC008,SKU068,3.0,3.0779449939727783,19.0,20.033333333333335,24.01177951663632,133.0,601.0,57.92999999999999,93.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-02,DC008,SKU068,4.0,3.0722343921661377,13.142857142857142,17.0,19.86621923433512,92.0,510.0,42.9,155.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-03,DC008,SKU068,6.0,3.0641870498657227,13.142857142857142,15.733333333333333,19.697602787028565,92.0,472.0,41.75999999999999,200.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,160.0
2019-03-04,DC008,SKU068,4.0,3.0567376613616943,13.142857142857142,14.733333333333333,19.70944500036016,92.0,442.0,40.86,103.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-05,DC008,SKU068,1.0,3.0647366046905518,23.571428571428573,17.833333333333332,23.99594873214134,165.0,535.0,65.55000000000001,7.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-06,DC008,SKU068,5.0,3.072357177734375,27.142857142857142,19.666666666666668,24.65540283363646,190.0,590.0,74.69999999999999,59.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-07,DC008,SKU068,2.0,3.0719385147094727,24.0,19.9,24.50081631293129,168.0,597.0,68.30999999999999,35.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-08,DC008,SKU068,1.0,3.070895195007324,24.0,20.233333333333334,24.29496975827621,168.0,607.0,68.60999999999999,4.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-09,DC008,SKU068,1.0,3.0692555904388428,28.0,21.266666666666666,24.070636791650433,196.0,638.0,77.94,0.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-10,DC008,SKU068,6.0,3.0652201175689697,28.571428571428573,19.966666666666665,23.914407558810417,200.0,599.0,77.97,196.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,160.0
2019-03-11,DC008,SKU068,5.0,3.057847499847412,28.571428571428573,17.4,21.68348065540524,200.0,522.0,75.66,182.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,160.0
2019-03-12,DC008,SKU068,3.0,3.064732313156128,17.285714285714285,17.733333333333334,21.55138562186251,121.0,532.0,52.25999999999999,158.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-13,DC008,SKU068,2.0,3.0706934928894043,12.857142857142858,18.533333333333335,21.322497247951258,90.0,556.0,43.68,158.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-14,DC008,SKU068,4.0,3.073058843612671,11.857142857142858,17.1,21.073443002983637,83.0,513.0,40.29,170.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-15,DC008,SKU068,6.0,3.070551872253418,12.857142857142858,16.966666666666665,21.060996072255353,90.0,509.0,42.269999999999996,55.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-16,DC008,SKU068,1.0,3.065117835998535,28.571428571428573,21.533333333333335,30.49451681131471,200.0,646.0,79.38,0.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-17,DC008,SKU068,3.0,3.0614256858825684,28.0,21.433333333333334,30.559977457816,196.0,643.0,78.08999999999999,42.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-18,DC008,SKU068,4.0,3.0574169158935547,28.0,21.2,30.695710883878657,196.0,636.0,77.88,46.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-19,DC008,SKU068,3.0,3.0656726360321045,30.142857142857142,22.066666666666666,30.53624440271302,211.0,662.0,83.16,42.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-20,DC008,SKU068,7.0,3.071229934692383,27.285714285714285,22.2,30.44820739113115,191.0,666.0,77.28,96.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-21,DC008,SKU068,3.0,3.07000470161438,28.571428571428573,21.1,30.308799602315716,200.0,633.0,78.99,20.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-22,DC008,SKU068,3.0,3.068793535232544,28.0,21.066666666666666,30.31713853398584,196.0,632.0,77.75999999999999,0.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-23,DC008,SKU068,4.0,3.065974235534668,10.714285714285714,21.666666666666668,30.111275112304508,75.0,650.0,42.0,63.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-24,DC008,SKU068,5.0,3.0601696968078613,10.714285714285714,20.233333333333334,30.085083051609185,75.0,607.0,40.71,89.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-25,DC008,SKU068,1.0,3.0546164512634277,10.714285714285714,18.766666666666666,29.962958613743215,75.0,563.0,39.39,37.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-26,DC008,SKU068,3.0,3.0661022663116455,6.571428571428571,18.766666666666666,29.962958613743215,46.0,563.0,30.69,52.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-27,DC008,SKU068,3.0,3.0718636512756348,11.285714285714286,20.0,29.926576817270632,79.0,600.0,41.7,30.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-28,DC008,SKU068,5.0,3.0728535652160645,13.714285714285714,20.2,29.945951312322673,96.0,606.0,46.980000000000004,239.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,160.0
2019-03-29,DC008,SKU068,5.0,3.0696210861206055,13.714285714285714,19.633333333333333,29.915974922364732,96.0,589.0,46.47,268.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,240.0
2019-03-30,DC008,SKU068,2.0,3.0649971961975098,12.714285714285714,19.1,29.886842143882205,89.0,573.0,43.89,85.0,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-01,DC008,SKU069,6.0,6.0,42.285714285714285,27.133333333333333,36.48902422494864,296.0,814.0,226.43999999999997,154.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,104.0
2019-01-02,DC008,SKU069,4.0,4.0,57.714285714285715,30.733333333333334,38.883529789473705,404.0,922.0,198.48,16.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-03,DC008,SKU069,2.0,2.0,46.714285714285715,30.566666666666666,38.95269210493958,327.0,917.0,83.74,6.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-04,DC008,SKU069,2.0,2.0,45.0,29.233333333333334,38.949268998988366,315.0,877.0,80.53999999999999,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-05,DC008,SKU069,3.0,3.0,26.571428571428573,29.433333333333334,38.8138148372744,186.0,883.0,82.28999999999999,129.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-06,DC008,SKU069,2.0,2.0,26.571428571428573,29.333333333333332,38.88558716142639,186.0,880.0,54.8,129.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-07,DC008,SKU069,2.0,2.0,26.571428571428573,29.333333333333332,38.88558716142639,186.0,880.0,54.8,63.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-08,DC008,SKU069,1.0,1.0,37.42857142857143,33.53333333333333,42.157429818347424,262.0,1006.0,36.26,60.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-09,DC008,SKU069,3.0,3.0,22.428571428571427,33.63333333333333,42.08125737453935,157.0,1009.0,77.37,70.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-10,DC008,SKU069,2.0,2.0,29.285714285714285,33.233333333333334,41.77055049779556,205.0,997.0,60.94,60.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-11,DC008,SKU069,5.0,5.0,29.285714285714285,31.5,41.61950664452107,205.0,945.0,149.74999999999997,104.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-12,DC008,SKU069,4.0,4.0,37.0,32.86666666666667,41.859075744959085,259.0,986.0,143.04,104.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-13,DC008,SKU069,1.0,1.0,37.0,32.53333333333333,42.079078992878266,259.0,976.0,35.66,42.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-14,DC008,SKU069,3.0,3.0,37.0,32.13333333333333,42.32866115949755,259.0,964.0,106.62,79.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-15,DC008,SKU069,2.0,3.078011989593506,25.0,33.53333333333333,41.93545304658365,175.0,1006.0,82.67999999999999,17.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-16,DC008,SKU069,4.0,3.08439302444458,33.42857142857143,35.6,41.75931033913277,234.0,1068.0,102.24,92.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-17,DC008,SKU069,2.0,3.0846619606018066,24.857142857142858,31.866666666666667,39.718789284446004,174.0,956.0,80.88,75.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-18,DC008,SKU069,2.0,3.083503246307373,25.857142857142858,30.7,39.6241929465657,181.0,921.0,81.92999999999998,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-19,DC008,SKU069,2.0,3.080418109893799,28.0,32.86666666666667,40.2059144350126,196.0,986.0,88.38,19.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-20,DC008,SKU069,3.0,3.0747458934783936,28.0,32.86666666666667,40.2059144350126,196.0,986.0,88.38,212.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,104.0
2019-01-21,DC008,SKU069,3.0,3.069676160812378,28.0,31.566666666666666,40.615008172951164,196.0,947.0,87.21,198.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,104.0
2019-01-22,DC008,SKU069,1.0,3.0779426097869873,24.714285714285715,32.2,40.26445910063447,173.0,966.0,80.88,109.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-23,DC008,SKU069,2.0,3.085183620452881,27.857142857142858,35.0,40.84442026356436,195.0,1050.0,90.0,17.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-24,DC008,SKU069,2.0,3.0869171619415283,43.42857142857143,36.63333333333333,42.746916717921174,304.0,1099.0,124.17,12.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-25,DC008,SKU069,7.0,3.0850791931152344,41.714285714285715,36.8,42.61329995826811,292.0,1104.0,120.71999999999998,452.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,364.0
2019-01-26,DC008,SKU069,4.0,3.0776546001434326,32.714285714285715,34.233333333333334,41.70106580039519,229.0,1027.0,99.51,257.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,156.0
2019-01-27,DC008,SKU069,2.0,3.0716099739074707,32.714285714285715,33.5,42.10126680596044,229.0,1005.0,98.85,157.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,52.0
2019-01-28,DC008,SKU069,1.0,3.0682120323181152,32.714285714285715,29.0,38.02981286657438,229.0,870.0,94.8,77.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-01-29,DC008,SKU069,3.0,3.0785114765167236,41.42857142857143,31.666666666666668,38.70170825974252,290.0,950.0,115.5,295.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,208.0
2019-01-30,DC008,SKU069,3.0,3.084063768386841,40.42857142857143,34.233333333333334,39.06804605073336,283.0,1027.0,115.71000000000001,195.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,104.0
2019-01-31,DC008,SKU069,5.0,3.0851340293884277,39.142857142857146,35.9,40.73602009687904,274.0,1077.0,114.51,181.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,104.0
2019-02-01,DC008,SKU069,5.0,3.08144474029541,40.42857142857143,32.766666666666666,38.63045718370703,283.0,983.0,114.39000000000001,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-02,DC008,SKU069,1.0,3.0750021934509277,64.57142857142857,38.4,46.67590384770283,452.0,1152.0,170.16,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-03,DC008,SKU069,3.0,3.0697386264801025,64.57142857142857,38.06666666666667,46.91263748240506,452.0,1142.0,169.85999999999999,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-04,DC008,SKU069,3.0,3.064422607421875,64.57142857142857,37.86666666666667,47.06147280124394,452.0,1136.0,169.67999999999998,72.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-05,DC008,SKU069,2.0,3.0727007389068604,53.142857142857146,37.86666666666667,47.06147280124393,372.0,1136.0,145.68,72.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-06,DC008,SKU069,4.0,3.078587293624878,42.142857142857146,37.86666666666667,47.06147280124394,295.0,1136.0,122.58,150.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,52.0
2019-02-07,DC008,SKU069,2.0,3.078451633453369,27.857142857142858,33.666666666666664,44.56480923578853,195.0,1010.0,88.80000000000001,78.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-08,DC008,SKU069,2.0,3.077086925506592,36.142857142857146,35.96666666666667,44.70308217064631,253.0,1079.0,108.27000000000001,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-09,DC008,SKU069,2.0,3.074070930480957,21.428571428571427,36.56666666666667,45.14028749969982,150.0,1097.0,77.91,19.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-10,DC008,SKU069,1.0,3.068772315979004,21.428571428571427,36.233333333333334,45.37156476130053,150.0,1087.0,77.60999999999999,19.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-11,DC008,SKU069,2.0,3.065368175506592,21.428571428571427,34.233333333333334,45.60166907276775,150.0,1027.0,75.80999999999999,15.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-12,DC008,SKU069,1.0,3.074502468109131,24.142857142857142,34.86666666666667,45.25242780472912,169.0,1046.0,82.08,5.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-13,DC008,SKU069,3.0,3.0806334018707275,25.571428571428573,35.2,45.03065622439895,179.0,1056.0,85.38,78.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-14,DC008,SKU069,3.0,3.0806872844696045,26.285714285714285,33.96666666666667,45.33319852921134,184.0,1019.0,85.76999999999998,50.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-15,DC008,SKU069,2.0,3.0777008533477783,20.0,32.833333333333336,45.04226410334583,140.0,985.0,71.55000000000001,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-16,DC008,SKU069,3.0,3.0743350982666016,16.0,34.5,44.72042784529981,112.0,1035.0,64.64999999999999,60.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-17,DC008,SKU069,2.0,3.068148136138916,16.0,33.93333333333333,45.04511318913764,112.0,1018.0,64.13999999999999,60.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-18,DC008,SKU069,2.0,3.064049482345581,16.0,31.433333333333334,44.776990618942776,112.0,943.0,61.89,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
2019-02-19,DC008,SKU069,1.0,3.0735220909118652,21.857142857142858,33.43333333333333,44.668171616437974,153.0,1003.0,75.99,0.0,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0
